anio,mes,sentido,total_veh_pagan,total_veh_exon,total_veh_eva
"2019","1","1","4642","48","0"
"2019","1","0","3528","29","0"
"2019","1","0","5429","35","0"
"2019","1","1","5410","40","0"
"2019","1","0","2876","20","0"
"2019","1","1","2735","24","0"
"2019","1","0","5267","92","0"
"2019","1","1","5306","102","0"
"2019","1","0","8318","62","0"
"2019","1","0","4100","32","0"
"2019","1","1","4757","53","0"
"2019","1","0","304","6","0"
"2019","1","1","0","6","0"
"2019","1","0","2340","15","0"
"2019","1","0","800","6","0"
"2019","1","0","804","18","0"
"2019","1","0","1029","20","0"
"2019","1","0","445","5","0"
"2019","1","0","1686","12","0"
"2019","1","0","5076","58","0"
"2019","1","1","4990","48","0"
"2019","1","0","1906","6","0"
"2019","1","0","3178","7","0"
"2019","1","1","3080","10","0"
"2019","1","0","4210","27","0"
"2019","1","1","4172","27","0"
"2019","1","0","1009","7","0"
"2019","1","1","898","8","0"
"2019","1","1","418","6","0"
"2019","1","0","331","2","0"
"2019","1","1","326","0","0"
"2019","1","0","630","9","0"
"2019","1","1","558","7","0"
"2019","1","0","660","4","0"
"2019","1","1","676","2","0"
"2019","1","2","679","0","0"
"2019","1","0","337","0","0"
"2019","1","1","342","0","0"
"2019","1","2","859","13","0"
"2019","1","0","429","8","0"
"2019","1","1","430","5","0"
"2019","1","2","321","6","0"
"2019","1","0","165","3","0"
"2019","1","1","156","3","0"
"2019","1","2","1390","8","0"
"2019","1","0","740","3","0"
"2019","1","1","650","5","0"
"2019","1","0","253","13","0"
"2019","1","1","218","13","0"
"2019","1","0","690","13","0"
"2019","1","1","549","15","0"
"2019","1","0","288","6","0"
"2019","1","1","243","8","0"
"2019","1","0","3675","51","2"
"2019","1","1","3515","52","2"
"2019","1","0","966","2","0"
"2019","1","1","882","1","0"
"2019","1","0","1612","4","0"
"2019","1","1","1455","2","0"
"2019","1","0","419","1","0"
"2019","1","1","487","3","1"
"2019","1","0","1961","6","0"
"2019","1","1","2259","3","0"
"2019","1","0","1158","9","0"
"2019","1","1","1236","10","0"
"2019","1","0","3353","6","0"
"2019","1","1","3414","7","0"
"2019","1","0","610","12","0"
"2019","1","1","493","12","0"
"2019","1","0","1781","4","0"
"2019","1","1","1754","5","0"
"2019","1","0","0","4054","0"
"2019","1","0","459","35","0"
"2019","1","1","347","37","0"
"2019","1","0","905","17","0"
"2019","1","1","972","20","0"
"2019","1","0","2036","18","0"
"2019","1","1","2005","20","0"
"2019","1","0","831","13","0"
"2019","1","1","0","784","0"
"2019","1","0","888","10","0"
"2019","1","1","845","11","0"
"2019","1","0","437","9","0"
"2019","1","1","428","9","0"
"2019","1","0","0","1516","0"
"2019","1","1","1430","25","0"
"2019","1","0","225","0","0"
"2019","1","1","264","0","0"
"2019","1","0","2171","20","0"
"2019","1","1","2409","15","0"
"2019","1","0","3671","30","0"
"2019","1","1","3805","27","0"
"2019","1","0","1861","10","0"
"2019","1","1","1884","12","2"
"2019","1","0","1188","10","0"
"2019","1","0","1698","23","0"
"2019","1","0","3042","14","0"
"2019","1","1","2892","9","0"
"2019","1","0","2818","26","0"
"2019","1","1","2709","22","0"
"2019","1","0","4901","27","0"
"2019","1","1","4768","35","0"
"2019","1","0","3496","31","0"
"2019","1","0","5489","47","0"
"2019","1","1","5289","38","0"
"2019","1","0","2905","28","0"
"2019","1","1","2810","25","0"
"2019","1","0","5456","114","0"
"2019","1","1","5415","103","0"
"2019","1","0","10009","71","0"
"2019","1","0","4194","41","0"
"2019","1","1","4613","48","0"
"2019","1","0","300","2","0"
"2019","1","1","0","3","0"
"2019","1","0","1725","8","0"
"2019","1","0","1140","17","0"
"2019","1","0","2132","31","0"
"2019","1","0","1303","28","0"
"2019","1","0","407","6","0"
"2019","1","0","1716","11","0"
"2019","1","0","5333","54","0"
"2019","1","1","5244","45","0"
"2019","1","0","1819","3","0"
"2019","1","0","3254","14","0"
"2019","1","1","3225","10","0"
"2019","1","0","4499","31","0"
"2019","1","1","4451","24","0"
"2019","1","0","1114","9","0"
"2019","1","1","997","12","0"
"2019","1","1","419","11","0"
"2019","1","0","316","2","0"
"2019","1","1","303","3","0"
"2019","1","0","616","14","0"
"2019","1","1","582","16","0"
"2019","1","0","732","0","0"
"2019","1","1","725","0","0"
"2019","1","2","697","0","0"
"2019","1","0","352","0","0"
"2019","1","1","345","0","0"
"2019","1","2","939","12","0"
"2019","1","0","462","4","0"
"2019","1","1","477","8","0"
"2019","1","2","386","9","0"
"2019","1","0","191","4","0"
"2019","1","1","195","5","0"
"2019","1","2","1473","12","0"
"2019","1","0","729","7","0"
"2019","1","1","744","5","0"
"2019","1","0","315","9","0"
"2019","1","1","315","7","0"
"2019","1","0","716","14","0"
"2019","1","1","663","10","0"
"2019","1","0","342","19","0"
"2019","1","1","312","18","0"
"2019","1","0","3473","63","0"
"2019","1","1","3384","58","0"
"2019","1","0","1219","3","0"
"2019","1","1","1218","1","0"
"2019","1","0","2010","2","0"
"2019","1","1","1423","2","0"
"2019","1","0","515","8","0"
"2019","1","1","606","8","0"
"2019","1","0","2277","2","0"
"2019","1","1","2284","2","0"
"2019","1","0","1284","8","0"
"2019","1","1","1307","11","0"
"2019","1","0","3632","5","0"
"2019","1","1","3388","4","0"
"2019","1","0","502","16","0"
"2019","1","1","440","16","0"
"2019","1","0","1526","9","0"
"2019","1","1","1585","10","0"
"2019","1","0","0","4445","0"
"2019","1","0","391","34","0"
"2019","1","1","319","27","0"
"2019","1","0","785","18","0"
"2019","1","1","751","23","0"
"2019","1","0","1968","23","0"
"2019","1","1","1790","23","0"
"2019","1","0","699","10","0"
"2019","1","1","0","686","0"
"2019","1","0","707","4","0"
"2019","1","1","686","12","0"
"2019","1","0","546","7","0"
"2019","1","1","553","6","0"
"2019","1","0","0","1269","0"
"2019","1","1","1249","27","0"
"2019","1","0","289","4","0"
"2019","1","1","224","3","0"
"2019","1","0","2410","18","0"
"2019","1","1","2550","15","0"
"2019","1","0","3884","30","0"
"2019","1","1","4037","22","1"
"2019","1","0","2305","13","1"
"2019","1","1","1927","9","1"
"2019","1","0","1248","7","0"
"2019","1","0","1553","13","0"
"2019","1","0","3037","9","0"
"2019","1","1","2963","7","0"
"2019","1","0","2726","25","0"
"2019","1","1","2680","24","0"
"2019","1","0","4849","16","0"
"2019","1","1","4664","37","0"
"2019","1","0","3523","33","0"
"2019","1","0","5687","37","0"
"2019","1","1","5480","30","0"
"2019","1","0","2711","28","0"
"2019","1","1","2750","27","0"
"2019","1","0","5957","102","0"
"2019","1","1","5523","93","0"
"2019","1","0","20262","91","0"
"2019","1","0","4665","35","0"
"2019","1","1","5094","60","0"
"2019","1","0","318","5","0"
"2019","1","1","0","4","0"
"2019","1","0","1605","10","0"
"2019","1","0","834","10","0"
"2019","1","0","915","42","0"
"2019","1","0","1258","29","0"
"2019","1","0","461","5","0"
"2019","1","0","1611","16","0"
"2019","1","0","5379","43","0"
"2019","1","1","5358","36","0"
"2019","1","0","1758","2","0"
"2019","1","0","3103","4","0"
"2019","1","1","3205","6","0"
"2019","1","0","4300","25","0"
"2019","1","1","4230","22","0"
"2019","1","0","1075","5","0"
"2019","1","1","1229","2","0"
"2019","1","1","415","6","0"
"2019","1","0","305","3","0"
"2019","1","1","313","4","0"
"2019","1","0","559","5","0"
"2019","1","1","584","6","0"
"2019","1","0","724","3","0"
"2019","1","1","714","1","0"
"2019","1","2","640","0","0"
"2019","1","0","324","0","0"
"2019","1","1","316","0","0"
"2019","1","2","868","20","0"
"2019","1","0","417","13","0"
"2019","1","1","451","7","0"
"2019","1","2","312","8","0"
"2019","1","0","148","5","0"
"2019","1","1","164","3","0"
"2019","1","2","1401","7","0"
"2019","1","0","689","2","0"
"2019","1","1","712","5","0"
"2019","1","0","216","6","0"
"2019","1","1","255","8","0"
"2019","1","0","511","14","0"
"2019","1","1","602","14","0"
"2019","1","0","272","10","0"
"2019","1","1","304","11","0"
"2019","1","0","3450","26","1"
"2019","1","1","3382","28","0"
"2019","1","0","1121","3","0"
"2019","1","1","961","2","0"
"2019","1","0","2815","1","0"
"2019","1","1","1710","1","0"
"2019","1","0","462","4","1"
"2019","1","1","436","2","0"
"2019","1","0","2172","2","0"
"2019","1","1","2160","4","0"
"2019","1","0","1372","12","0"
"2019","1","1","1213","12","2"
"2019","1","0","4308","6","0"
"2019","1","1","3262","8","0"
"2019","1","0","429","10","0"
"2019","1","1","466","10","0"
"2019","1","0","1439","7","0"
"2019","1","1","1654","7","0"
"2019","1","0","0","4421","0"
"2019","1","0","310","17","0"
"2019","1","1","323","24","0"
"2019","1","0","665","19","0"
"2019","1","1","614","14","0"
"2019","1","0","2053","11","0"
"2019","1","1","1662","11","0"
"2019","1","0","621","11","0"
"2019","1","1","0","631","0"
"2019","1","0","616","11","0"
"2019","1","1","561","7","0"
"2019","1","0","535","7","0"
"2019","1","1","572","9","0"
"2019","1","0","0","1222","0"
"2019","1","1","1151","19","0"
"2019","1","0","271","4","0"
"2019","1","1","205","3","0"
"2019","1","0","2239","15","0"
"2019","1","1","2063","23","0"
"2019","1","0","3624","9","0"
"2019","1","1","3347","14","0"
"2019","1","0","1962","8","1"
"2019","1","1","1596","6","2"
"2019","1","0","1193","8","0"
"2019","1","0","1865","17","0"
"2019","1","0","3496","9","0"
"2019","1","1","2805","9","0"
"2019","1","0","3038","24","0"
"2019","1","1","2587","24","0"
"2019","1","0","4989","14","0"
"2019","1","1","4730","26","0"
"2019","1","0","3754","20","0"
"2019","1","0","6800","37","0"
"2019","1","1","5464","40","0"
"2019","1","0","2563","23","0"
"2019","1","1","2503","21","0"
"2019","1","0","8332","100","0"
"2019","1","1","6346","98","0"
"2019","1","0","18591","94","0"
"2019","1","0","4839","33","0"
"2019","1","1","4864","56","0"
"2019","1","0","347","4","0"
"2019","1","1","0","3","0"
"2019","1","0","1663","9","0"
"2019","1","0","612","5","0"
"2019","1","0","675","17","0"
"2019","1","0","964","27","0"
"2019","1","0","279","11","0"
"2019","1","0","1265","11","0"
"2019","1","0","5102","40","0"
"2019","1","1","5505","33","0"
"2019","1","0","1567","3","0"
"2019","1","0","2779","16","0"
"2019","1","1","2763","16","0"
"2019","1","0","3077","23","0"
"2019","1","1","3233","19","0"
"2019","1","0","1160","8","0"
"2019","1","1","1076","9","0"
"2019","1","1","437","3","0"
"2019","1","0","411","4","0"
"2019","1","1","350","4","0"
"2019","1","0","673","3","0"
"2019","1","1","608","5","0"
"2019","1","0","1535","19","0"
"2019","1","1","1368","17","0"
"2019","1","2","652","0","0"
"2019","1","0","292","0","0"
"2019","1","1","360","0","0"
"2019","1","2","810","8","0"
"2019","1","0","438","1","0"
"2019","1","1","372","7","0"
"2019","1","2","294","11","0"
"2019","1","0","175","5","0"
"2019","1","1","119","6","0"
"2019","1","2","1242","7","0"
"2019","1","0","651","4","0"
"2019","1","1","591","3","0"
"2019","1","0","263","3","0"
"2019","1","1","267","3","0"
"2019","1","0","533","9","0"
"2019","1","1","572","10","0"
"2019","1","0","277","12","0"
"2019","1","1","304","11","0"
"2019","1","0","3591","26","0"
"2019","1","1","3758","19","1"
"2019","1","0","1201","1","0"
"2019","1","1","1128","2","0"
"2019","1","0","2022","1","0"
"2019","1","1","3326","2","0"
"2019","1","0","501","7","1"
"2019","1","1","418","5","0"
"2019","1","0","2277","5","0"
"2019","1","1","2020","2","0"
"2019","1","0","1317","14","0"
"2019","1","1","1250","11","0"
"2019","1","0","3279","6","0"
"2019","1","1","5135","10","0"
"2019","1","0","483","13","0"
"2019","1","1","477","14","0"
"2019","1","0","1570","9","0"
"2019","1","1","1368","7","0"
"2019","1","0","0","3792","0"
"2019","1","0","347","23","0"
"2019","1","1","277","24","0"
"2019","1","0","617","15","0"
"2019","1","1","797","20","0"
"2019","1","0","1946","10","0"
"2019","1","1","2343","13","0"
"2019","1","0","668","8","0"
"2019","1","1","0","699","0"
"2019","1","0","585","5","0"
"2019","1","1","722","8","0"
"2019","1","0","473","4","0"
"2019","1","1","497","3","0"
"2019","1","0","0","1187","0"
"2019","1","1","1264","16","0"
"2019","1","0","220","3","0"
"2019","1","1","253","2","0"
"2019","1","0","2037","26","0"
"2019","1","1","2187","23","0"
"2019","1","0","3091","29","1"
"2019","1","1","3863","29","0"
"2019","1","0","1681","7","0"
"2019","1","1","2110","7","0"
"2019","1","0","1257","9","0"
"2019","1","0","2187","18","0"
"2019","1","0","2749","8","0"
"2019","1","1","3434","9","0"
"2019","1","0","2630","11","0"
"2019","1","1","2929","9","0"
"2019","1","0","4281","26","0"
"2019","1","1","4223","45","0"
"2019","1","0","3534","21","0"
"2019","1","0","5275","24","0"
"2019","1","1","6965","26","0"
"2019","1","0","1535","22","0"
"2019","1","1","1900","24","0"
"2019","1","0","8117","73","0"
"2019","1","1","10255","83","0"
"2019","1","0","10211","81","0"
"2019","1","0","3796","35","0"
"2019","1","1","6626","58","0"
"2019","1","0","326","3","0"
"2019","1","1","0","4","0"
"2019","1","0","3398","8","0"
"2019","1","0","766","1","0"
"2019","1","0","800","28","0"
"2019","1","0","915","10","0"
"2019","1","0","340","5","0"
"2019","1","0","1550","17","0"
"2019","1","0","4758","61","0"
"2019","1","1","4885","48","0"
"2019","1","0","1894","8","0"
"2019","1","0","2792","15","0"
"2019","1","1","2886","10","0"
"2019","1","0","4015","34","0"
"2019","1","1","3951","28","0"
"2019","1","0","1006","8","0"
"2019","1","1","955","7","0"
"2019","1","1","348","5","0"
"2019","1","0","244","3","0"
"2019","1","1","218","3","0"
"2019","1","0","543","8","0"
"2019","1","1","515","7","0"
"2019","1","0","1677","32","0"
"2019","1","1","1791","32","0"
"2019","1","2","638","0","0"
"2019","1","0","341","0","0"
"2019","1","1","297","0","0"
"2019","1","2","792","7","0"
"2019","1","0","412","6","0"
"2019","1","1","380","1","0"
"2019","1","2","276","4","0"
"2019","1","0","147","3","0"
"2019","1","1","129","1","0"
"2019","1","2","1442","14","0"
"2019","1","0","743","6","0"
"2019","1","1","699","8","0"
"2019","1","0","236","8","0"
"2019","1","1","234","7","0"
"2019","1","0","682","19","0"
"2019","1","1","597","19","0"
"2019","1","0","245","9","0"
"2019","1","1","242","9","0"
"2019","1","0","4173","37","0"
"2019","1","1","3985","35","1"
"2019","1","0","702","1","0"
"2019","1","1","797","2","0"
"2019","1","0","1358","0","0"
"2019","1","1","1824","0","0"
"2019","1","0","414","5","0"
"2019","1","1","478","4","0"
"2019","1","0","1986","4","0"
"2019","1","1","2023","2","0"
"2019","1","0","1157","13","1"
"2019","1","1","1189","13","0"
"2019","1","0","2806","6","0"
"2019","1","1","3407","5","0"
"2019","1","0","431","16","0"
"2019","1","1","453","18","0"
"2019","1","0","1468","11","0"
"2019","1","1","1457","16","0"
"2019","1","0","0","3933","0"
"2019","1","0","326","26","0"
"2019","1","1","328","26","0"
"2019","1","0","677","17","0"
"2019","1","1","614","14","0"
"2019","1","0","1678","16","0"
"2019","1","1","1746","13","0"
"2019","1","0","612","9","0"
"2019","1","1","0","584","0"
"2019","1","0","625","13","0"
"2019","1","1","577","10","0"
"2019","1","0","557","5","0"
"2019","1","1","529","4","0"
"2019","1","0","0","1124","0"
"2019","1","1","1054","12","0"
"2019","1","0","199","3","0"
"2019","1","1","230","2","0"
"2019","1","0","2008","10","0"
"2019","1","1","2353","14","0"
"2019","1","0","3584","14","0"
"2019","1","1","3488","19","0"
"2019","1","0","1837","9","0"
"2019","1","1","1894","10","0"
"2019","1","0","1203","6","0"
"2019","1","0","1747","20","0"
"2019","1","0","2266","8","0"
"2019","1","1","2605","11","0"
"2019","1","0","1915","22","0"
"2019","1","1","2303","24","0"
"2019","1","0","4149","16","0"
"2019","1","1","4621","31","0"
"2019","1","0","2720","21","0"
"2019","1","0","4613","34","0"
"2019","1","1","5084","35","0"
"2019","1","0","2284","22","0"
"2019","1","1","2360","27","0"
"2019","1","0","5307","96","0"
"2019","1","1","5607","97","0"
"2019","1","0","7577","66","0"
"2019","1","0","3713","48","0"
"2019","1","1","4364","59","0"
"2019","1","0","297","5","0"
"2019","1","1","0","5","0"
"2019","1","0","1664","10","0"
"2019","1","0","725","2","0"
"2019","1","0","808","16","0"
"2019","1","0","973","20","0"
"2019","1","0","446","5","0"
"2019","1","0","1476","11","0"
"2019","1","0","4936","37","0"
"2019","1","1","5010","31","0"
"2019","1","0","1695","9","0"
"2019","1","0","2851","17","0"
"2019","1","1","3002","13","0"
"2019","1","0","4007","21","0"
"2019","1","1","3949","16","0"
"2019","1","0","838","9","0"
"2019","1","1","899","12","0"
"2019","1","1","384","4","0"
"2019","1","0","270","3","0"
"2019","1","1","325","4","0"
"2019","1","0","509","9","0"
"2019","1","1","589","9","0"
"2019","1","0","1014","6","0"
"2019","1","1","1132","7","0"
"2019","1","2","640","0","0"
"2019","1","0","354","0","0"
"2019","1","1","286","0","0"
"2019","1","2","822","9","0"
"2019","1","0","417","2","0"
"2019","1","1","405","7","0"
"2019","1","2","310","9","0"
"2019","1","0","151","3","0"
"2019","1","1","159","6","0"
"2019","1","2","1496","7","0"
"2019","1","0","773","5","0"
"2019","1","1","723","2","0"
"2019","1","0","239","0","0"
"2019","1","1","213","3","0"
"2019","1","0","581","4","0"
"2019","1","1","474","6","0"
"2019","1","0","295","12","0"
"2019","1","1","261","13","0"
"2019","1","0","3110","44","0"
"2019","1","1","3049","42","0"
"2019","1","0","670","2","0"
"2019","1","1","687","1","0"
"2019","1","0","1471","2","0"
"2019","1","1","1451","1","0"
"2019","1","0","480","2","0"
"2019","1","1","455","4","0"
"2019","1","0","2142","1","0"
"2019","1","1","1975","2","0"
"2019","1","0","1221","12","1"
"2019","1","1","1166","9","0"
"2019","1","0","3006","7","0"
"2019","1","1","2783","6","0"
"2019","1","0","438","20","0"
"2019","1","1","421","16","0"
"2019","1","0","1457","17","0"
"2019","1","1","1399","14","0"
"2019","1","0","0","4303","0"
"2019","1","0","426","27","0"
"2019","1","1","377","24","0"
"2019","1","0","725","17","0"
"2019","1","1","645","18","0"
"2019","1","0","1677","18","0"
"2019","1","1","1685","17","0"
"2019","1","0","572","7","0"
"2019","1","1","0","596","0"
"2019","1","0","669","9","0"
"2019","1","1","622","10","0"
"2019","1","0","540","2","0"
"2019","1","1","566","2","0"
"2019","1","0","0","1199","0"
"2019","1","1","1110","19","0"
"2019","1","0","214","2","0"
"2019","1","1","199","2","0"
"2019","1","0","2289","13","0"
"2019","1","1","2327","16","0"
"2019","1","0","3720","21","0"
"2019","1","1","3537","21","0"
"2019","1","0","1850","6","1"
"2019","1","1","1727","7","1"
"2019","1","0","1231","1","0"
"2019","1","0","1640","22","0"
"2019","1","0","2943","33","0"
"2019","1","1","2924","10","0"
"2019","1","0","2651","43","0"
"2019","1","1","2671","20","0"
"2019","1","0","4620","24","0"
